CBSA,CITY,STATE,CITYSTATE,NETMIG2020,NETMIG2021,TOTALNETMIG,2020rank,2020census,2010census,Change,2020 land area,2020 population density,Location,Unemployment Rate (August 2021),Change in Unemployment (August 2021 vs August 2019),Change in Unemployment (August 2021 vs January 2020),Change in Unemployment (August 2021 vs August 2020),Adjusted Unemployment Rate* (August 2021),Effective Real-Estate Tax Rate,Annual Taxes on $217.5K Home*,State Median Home Value,Annual Taxes on Home Priced at State Median Value,ZHVI,ZORI,nielsen_hh_rank,hotness_rank,hotness_rank_mm,hotness_rank_yy,hotness_score,supply_score,demand_score,median_days_on_market,median_days_on_market_mm,median_dom_mm_day,median_days_on_market_yy,median_dom_yy_day,median_dom_vs_us,ldp_unique_viewers_per_property_mm,ldp_unique_viewers_per_property_yy,ldp_unique_viewers_per_property_vs_us,median_listing_price,median_listing_price_mm,median_listing_price_yy,median_listing_price_vs_us,quality_flag
19820,Detroit,MI,"Detroit, MI",-5488,-16682,-22170,27,"639,111","713,777",−10.46%,138.7 sq mi,"4,608/sq mi",42°23′N 83°06′W﻿ / ﻿42.38°N 83.10°W﻿ / 42.38; -83.10﻿ (18 Detroit),8.40%,-19.31%,-11.87%,-65.19%,8.89%,1.54%,"$3,343","$154,900","$2,381",232216,1371,12,192,8,-52,40.635452,67.22408026755853,14.046822742474916,37.5,-0.31818181818181823,-17.5,-0.16666666666666663,-7.5,-9.5,0.0425436532899377,-0.2274645805170834,0.6015,217000,0.03333333333333344,-0.16506348595613696,0.5529,1
41740,San Diego,CA,"San Diego, CA",-4405,-22149,-26554,8,"1,386,932","1,307,402",+6.08%,325.9 sq mi,"4,256/sq mi",32°49′N 117°08′W﻿ / ﻿32.81°N 117.13°W﻿ / 32.81; -117.13﻿ (8 San Diego),6.30%,83.50%,88.21%,-39.89%,6.67%,0.76%,"$1,644","$505,000","$3,818",880414,2778,18,71,-17,25,68.060201,94.64882943143812,41.47157190635451,24,-0.3142857142857143,-11,-0.18644067796610164,-5.5,-23,0.02317085436940713,0.15539066863809103,0.8989,849999.5,0.0119041666666666,0.03036487059821802,2.1659,0
33100,Miami,FL,"Miami, FL",-10419,-32541,-42960,44,"442,241","399,457",+10.71%,36.0 sq mi,"12,284/sq mi",25°46′N 80°12′W﻿ / ﻿25.77°N 80.20°W﻿ / 25.77; -80.20﻿ (Miami),6.70%,136.72%,283.98%,-26.74%,7.09%,0.89%,"$1,934","$215,300","$1,914",410781,2871,8,273,2,25,19.230769,31.438127090301005,7.023411371237458,54,-0.16923076923076918,-11,-0.3863636363636363,-34,7,0.11876819038941776,0.6767657887668654,0.4706,525000,0.05210420841683372,0.3157894736842106,1.3378,1
14460,Boston,MA,"Boston, MA",-5926,-37535,-43461,24,"675,647","617,594",+9.40%,48.3 sq mi,"13,989/sq mi",42°20′N 71°01′W﻿ / ﻿42.33°N 71.02°W﻿ / 42.33; -71.02﻿ (Boston),5.60%,100.76%,102.60%,-46.08%,5.92%,1.23%,"$2,667","$381,600","$4,679",624600,2702,10,45,71,6,74.080268,87.29096989966555,60.86956521739131,29,-0.5,-29,-0.20547945205479456,-7.5,-18,0.01908862065415384,0.00520961456728708,1.1075,749450,0.033866740240033,0.1022944550669216,1.9097,0
41940,San Jose,CA,"San Jose, CA",-7716,-49412,-57128,10,"1,013,240","945,942",+7.11%,178.3 sq mi,"5,683/sq mi",37°17′N 121°49′W﻿ / ﻿37.29°N 121.81°W﻿ / 37.29; -121.81﻿ (10 San Jose),5.30%,83.38%,84.98%,-43.65%,5.61%,0.76%,"$1,644","$505,000","$3,818",1629819,3059,36,115,-58,8,57.190635,98.99665551839465,15.384615384615383,15.5,-0.5571428571428572,-19.5,-0.4363636363636364,-12,-31.5,-0.28520464187341754,-0.0238001610940608,0.6215,1358444,0.04656702619414488,0.13250854522717792,3.4614,0
47900,Washington,DC,"Washington, DC",-7127,-54211,-61338,20,"689,545","601,723",+14.60%,61.1 sq mi,"11,286/sq mi","38°54′N 77°01′W﻿ / ﻿38.90°N 77.01°W﻿ / 38.90; -77.01﻿ (Washington, D.C.)",6.30%,13.31%,23.87%,-27.92%,6.67%,0.56%,"$1,221","$601,500","$3,378",536402,2120,7,178,17,-28,44.481605,79.59866220735786,9.364548494983277,33.5,-0.3431372549019608,-17.5,-0.15189873417721522,-6,-13.5,0.07322690944356602,-0.1789462230490625,0.5137,527499.5,0.05499900000000002,0.07663945300540864,1.3441,0
16980,Chicago,IL,"Chicago, IL",-20844,-102613,-123457,3,"2,746,388","2,695,598",+1.88%,227.7 sq mi,"12,061/sq mi",41°50′N 87°41′W﻿ / ﻿41.83°N 87.68°W﻿ / 41.83; -87.68﻿ (3 Chicago),9.20%,110.72%,136.83%,-41.87%,9.73%,2.27%,"$4,942","$194,500","$4,419",296053,1797,3,228,35,-22,32.274247,60.535117056856194,4.013377926421405,41,-0.31666666666666665,-19,-0.12765957446808507,-6,-6,0.05256522784571604,0.0461803677479029,0.4084,326950,0.03826611622737386,-0.04677910756716574,0.8331,0
41860,San Francisco,CA,"San Francisco, CA",-12717,-123885,-136602,17,"873,965","805,235",+8.54%,46.9 sq mi,"18,635/sq mi",37°43′N 123°02′W﻿ / ﻿37.72°N 123.03°W﻿ / 37.72; -123.03﻿ (13 San Francisco),5.00%,105.25%,103.34%,-47.24%,5.29%,0.76%,"$1,644","$505,000","$3,818",1426520,3084,11,119,-20,-22,55.685619,96.32107023411372,15.050167224080267,21,-0.4615384615384616,-18,-0.23636363636363633,-6.5,-26,-0.158825748770276,-0.1624821528882452,0.6211,995000,0.04847207586933622,-0.00499701499104499,2.5354,0
31080,Los Angeles,CA,"Los Angeles, CA",-33279,-199539,-232818,2,"3,898,747","3,792,621",+2.80%,469.5 sq mi,"8,304/sq mi",34°01′N 118°25′W﻿ / ﻿34.01°N 118.41°W﻿ / 34.01; -118.41﻿ (2 Los Angeles),9.70%,91.11%,92.23%,-44.40%,10.26%,0.76%,"$1,644","$505,000","$3,818",892558,2816,2,135,-16,7,51.505017,88.2943143812709,14.715719063545151,28.5,-0.3522727272727273,-15.5,-0.19718309859154928,-7,-18.5,-0.06737565961235903,0.05660881430936926,0.614,928500,0.03281423804226913,-0.07145310838197327,2.3659,0
35620,New York,NY,"New York, NY",-56563,-361774,-418337,1,"8,804,190","8,175,133",+7.69%,300.5 sq mi,"29,298/sq mi",".mw-parser-output .geo-default,.mw-parser-output .geo-dms,.mw-parser-output .geo-dec{display:inline}.mw-parser-output .geo-nondefault,.mw-parser-output .geo-multi-punct{display:none}.mw-parser-output .longitude,.mw-parser-output .latitude{white-space:nowrap}40°40′N 73°56′W﻿ / ﻿40.66°N 73.93°W﻿ / 40.66; -73.93﻿ (1 New York City)",9.80%,137.01%,148.29%,-34.32%,10.37%,1.72%,"$3,749","$313,700","$5,407",582684,2860,1,295,5,0,11.036789,20.735785953177256,1.3377926421404682,64,-0.189873417721519,-15,-0.23353293413173648,-19.5,17,-0.00560773526752533,-0.08881770849832538,0.2914,697000,0.0325925925925925,0.07378125057771578,1.776,0
